ID,N,gap,Length_before,Length_after,Year,cluster,previous,Country
GQ160921,0,33,1353,1320,2009,Bats DR_A1.1,Bats DR,Brazil
GQ160922,0,33,1353,1320,2009,Bats DR_A1.1,Bats DR,Brazil
GQ160923,0,33,1353,1320,2009,Bats DR_A1.1.8,Bats DR,Brazil
GQ160924,0,33,1353,1320,2009,Bats DR_A1.1,Bats DR,Brazil
GQ160927,0,33,1353,1320,2009,Bats DR_A1.1,Bats DR,Brazil
GQ160928,0,33,1353,1320,2009,Bats DR_A1.1,Bats DR,Brazil
GQ160929,0,33,1353,1320,2009,Bats DR_A1.1,Bats DR,Brazil
GQ160930,0,33,1353,1320,2009,Bats DR_A1.1,Bats DR,Brazil
GQ160931,0,33,1353,1320,2009,Bats DR_A1.1,Bats DR,Brazil
GQ160932,0,33,1353,1320,2009,Bats DR_A1.1,Bats DR,Brazil
GQ160933,0,33,1353,1320,2009,Bats DR_A1.1.2,Bats DR,Brazil
GQ160934,0,33,1353,1320,2009,Bats DR_A1.1.2,Bats DR,Brazil
GQ160935,0,33,1353,1320,2009,Bats DR_A1.1,Bats DR,Brazil
GQ160936,0,33,1353,1320,2009,Bats DR_A1.1,Bats DR,Brazil
GQ160937,0,33,1353,1320,2009,Bats DR_A1.1,Bats DR,Brazil
GQ160938,0,33,1353,1320,2009,Bats DR_A1.1.2,Bats DR,Brazil
GQ160939,0,33,1353,1320,2009,Bats DR_A1.1,Bats DR,Brazil
GQ160941,0,33,1353,1320,2009,Bats DR_A1.1,Bats DR,Brazil
GQ160942,0,33,1353,1320,2009,Bats DR_A1.1,Bats DR,Brazil
GQ160944,0,33,1353,1320,2009,Bats DR_A1.1.8,Bats DR,Brazil
GQ160945,0,33,1353,1320,2009,Bats DR_A1.1.8,Bats DR,Brazil
GQ160946,0,33,1353,1320,2009,Bats DR_A1.1.8,Bats DR,Brazil
GQ160947,0,33,1353,1320,2009,Bats DR_A1.1.8,Bats DR,Brazil
GQ160948,0,33,1353,1320,2009,Bats DR_A1.1.8,Bats DR,Brazil
GQ160949,0,33,1353,1320,2009,Bats DR_A1.1.8,Bats DR,Brazil
GQ160950,0,33,1353,1320,2009,Bats DR_A1.1.8,Bats DR,Brazil
GQ160951,0,33,1353,1320,2009,Bats DR_A1.1.8,Bats DR,Brazil
GQ160952,0,33,1353,1320,2009,Bats DR_A1.1,Bats DR,Brazil
GQ160953,0,33,1353,1320,2009,Bats DR_A1.1,Bats DR,Brazil
GQ160954,0,33,1353,1320,2009,Bats DR_A1.1,Bats DR,Brazil
GQ160955,0,33,1353,1320,2009,Bats DR_A1.1,Bats DR,Brazil
GQ160956,0,33,1353,1320,2009,Bats DR_A1.1,Bats DR,Brazil
GQ160958,0,33,1353,1320,2009,Bats DR_A1.1,Bats DR,Brazil
GQ160959,0,33,1353,1320,2009,Bats DR_A1.1,Bats DR,Brazil
GQ915402,0,32,1353,1321,2009,Bat,Bats DR,Brazil
GQ915403,0,34,1353,1319,2009,Bat,Bats DR,Brazil
GQ915404,0,32,1353,1321,2009,Bat,Bats DR,Brazil
GQ915406,0,39,1353,1314,2009,Bats DR_A1.1,Bats DR,Brazil
GQ915407,0,51,1353,1302,2009,Bats DR_K1,Bats DR,Brazil
GQ915408,0,27,1353,1326,2009,Bats DR_A1.1,Bats DR,Brazil
GQ915409,0,18,1353,1335,2009,Bat,Bats DR,Brazil
GQ915410,0,35,1353,1318,2009,Bats DR_A1.1,Bats DR,Brazil
GQ915411,0,32,1353,1321,2009,Bat,Bats DR,Brazil
GQ915413,0,33,1353,1320,2009,Bats DR_A1.1,Bats DR,Brazil
GQ915414,0,32,1353,1321,2009,Bats DR_K1,Bats DR,Brazil
GQ915416,0,27,1353,1326,2009,Bats DR_H1,Bats DR,Brazil
GQ915417,0,32,1353,1321,2009,Bats DR_K1,Bats DR,Brazil
GQ915418,0,32,1353,1321,2009,Bats DR_K1,Bats DR,Brazil
GQ915420,0,34,1353,1319,2009,Bat,Bats DR,Brazil
GQ915421,1,30,1353,1322,2009,Bats DR_H1,Bats DR,Brazil
GQ915422,0,27,1353,1326,2009,Bats DR_H1,Bats DR,Brazil
GQ915423,0,38,1353,1315,2009,Bats DR_H1,Bats DR,Brazil
GQ915424,0,34,1353,1319,2009,Bats DR_H1,Bats DR,Brazil
GQ915430,0,35,1353,1318,2009,Bat,Bats DR,Brazil
GQ915431,0,32,1353,1321,2009,Bats DR_A1.1.13,Bats DR,Brazil
GQ915432,0,32,1353,1321,2009,Bats DR_A1.1,Bats DR,Brazil
GQ915433,0,33,1353,1320,2009,Bats DR_H1,Bats DR,Brazil
GU204250,0,23,1353,1330,2006,Bats DR_K1,Bats DR,Brazil
GU592648,0,0,1353,1353,2010,Bats DR_A1.1,Bats DR,Brazil
GU592649,0,0,1353,1353,2010,Bats DR_A1.1.7,Bats DR,Brazil
GU644642,0,0,1353,1353,2004,Bats EF-W1_A1,Bats EF-W1,United States
GU644644,0,0,1353,1353,2002,Bats EF-W2_A1.1,Bats EF-W2,United States
GU644645,0,0,1353,1353,2002,Bats EF-W2_A1.1,Bats EF-W2,United States
GU644646,0,0,1353,1353,2002,Bats TB1_A1.1,Bats TB1,United States
GU644648,0,0,1353,1353,2003,Bats EF-W1_A1,Bats EF-W1,United States
GU644649,0,0,1353,1353,2004,Bats EF-W2_A1.1,Bats EF-W2,United States
GU644650,0,0,1353,1353,2004,Bats EF-W2_A1,Bats EF-W2,United States
GU644651,0,0,1353,1353,2005,Bats EF-W1_A1,Bats EF-W1,United States
GU644652,0,0,1353,1353,2004,Bats EF-E2_A1,Bats EF-E2,United States
GU644654,0,0,1353,1353,2005,Bats EF-E2_A1.2,Bats EF-E2,United States
GU644655,0,0,1353,1353,2005,Bats EF-E2_A1.2,Bats EF-E2,United States
GU644656,0,0,1353,1353,2005,Bats EF-E2_A1,Bats EF-E2,United States
GU644657,0,0,1353,1353,2003,Bats EF-E2_A1.2,Bats EF-E2,United States
GU644660,0,0,1353,1353,2003,Bats EF-E2_A1.2,Bats EF-E2,United States
GU644661,0,0,1353,1353,2003,Bats EF-E2_A1,Bats EF-E2,United States
GU644662,0,0,1353,1353,2003,Bats EF-E2_A1.2,Bats EF-E2,United States
GU644663,0,0,1353,1353,2003,Bats EF-E2_A1.2,Bats EF-E2,United States
GU644664,0,0,1353,1353,2003,Bats EF-E2_A1.2,Bats EF-E2,United States
GU644665,0,0,1353,1353,2005,Bats EF-E2_A1.2,Bats EF-E2,United States
GU644666,0,0,1353,1353,2005,Bats EF-E2_A1.2,Bats EF-E2,United States
GU644667,0,0,1353,1353,2005,Bats EF-E2_A1.2,Bats EF-E2,United States
GU644668,0,0,1353,1353,2005,Bats EF-E2_A1,Bats EF-E2,United States
GU644669,0,0,1353,1353,2005,Bats EF-E2_A1.2,Bats EF-E2,United States
GU644670,0,0,1353,1353,2005,Bats EF-E2_A1,Bats EF-E2,United States
GU644672,0,0,1353,1353,2005,Bats EF-E1_A1,Bats EF-E1,United States
GU644674,0,0,1353,1353,2005,Bats EF-E1_A1,Bats EF-E1,United States
GU644675,0,0,1353,1353,2005,Bats EF-E1_A1,Bats EF-E1,United States
GU644676,0,0,1353,1353,2004,Bats EF-E2_A1,Bats EF-E2,United States
GU644677,0,0,1353,1353,2004,Bats EF-E2_A1,Bats EF-E2,United States
GU644678,0,0,1353,1353,1999,Bats EF-W2_A1,Bats EF-W2,United States
GU644679,0,0,1353,1353,1999,Bats EF-W2_A1,Bats EF-W2,United States
GU644681,0,0,1353,1353,2000,Bats EF-W2_A1,Bats EF-W2,United States
GU644682,0,0,1353,1353,2000,Bats EF-W2_A1,Bats EF-W2,United States
GU644683,0,0,1353,1353,2003,Bats EF-W2_A1,Bats EF-W2,United States
GU644684,0,0,1353,1353,2003,Bats EF-E2_A1.2,Bats EF-E2,United States
GU644685,0,0,1353,1353,2003,Bats EF-W2_A1,Bats EF-W2,United States
GU644686,0,0,1353,1353,2004,Bats EF-W2_A1,Bats EF-W2,United States
GU644687,0,0,1353,1353,2004,Bats EF-W2_A1,Bats EF-W2,United States
GU644688,0,0,1353,1353,2004,Bats EF-W2_A1,Bats EF-W2,United States
GU644689,0,0,1353,1353,2004,Bats EF-E2_A1.2,Bats EF-E2,United States
GU644690,0,0,1353,1353,2004,Bats EF-E2_A1.2,Bats EF-E2,United States
GU644691,0,0,1353,1353,2004,Bats EF-W2_A1,Bats EF-W2,United States
GU644693,0,0,1353,1353,2005,Bats EF-W2_A1,Bats EF-W2,United States
GU644694,0,0,1353,1353,2005,Bats EF-W2_A1,Bats EF-W2,United States
GU644695,0,0,1353,1353,2005,Bats EF-E2_A1.2,Bats EF-E2,United States
GU644696,0,0,1353,1353,2002,Bats LB2_A1,Bats LB2,United States
GU644699,0,0,1353,1353,2003,Bats LB2_A1,Bats LB2,United States
GU644703,0,0,1353,1353,2004,Bats LB2_A1,Bats LB2,United States
GU644704,0,0,1353,1353,2004,Bats LB2_A1,Bats LB2,United States
GU644705,0,0,1353,1353,2004,Bats LB2_A1,Bats LB2,United States
GU644706,0,0,1353,1353,2003,Bats LB2_A1,Bats LB2,United States
GU644707,0,0,1353,1353,2003,Bats LB2_A1,Bats LB2,United States
GU644708,0,0,1353,1353,2004,Bats LB2_A1,Bats LB2,United States
GU644709,0,0,1353,1353,2004,Bats LB2_A1,Bats LB2,United States
GU644712,0,0,1353,1353,2005,Bats LC_A1,Bats LC,United States
GU644713,0,0,1353,1353,2005,Bats LC_A1,Bats LC,United States
GU644714,0,0,1353,1353,2005,Bats LC_A1,Bats LC,United States
GU644715,0,0,1353,1353,2005,Bats LC_A1,Bats LC,United States
GU644716,0,0,1353,1353,2005,Bats LC_A1,Bats LC,United States
GU644717,0,0,1353,1353,2004,Bats LC_A1,Bats LC,United States
GU644718,0,0,1353,1353,2004,Bats LC_A1,Bats LC,United States
GU644719,0,0,1353,1353,1998,Bats LC_A1,Bats LC,United States
GU644720,0,0,1353,1353,2004,Bats LC_A1,Bats LC,United States
GU644721,0,0,1353,1353,2005,Bats LC_A1,Bats LC,United States
GU644730,0,0,1353,1353,2005,Bats LC_A1,Bats LC,United States
GU644733,0,0,1353,1353,1998,Bats LB2_A1,Bats LB2,United States
GU644734,0,0,1353,1353,2000,Bats LB2_A1,Bats LB2,United States
GU644736,0,0,1353,1353,2002,Bats LB2_A1,Bats LB2,United States
GU644744,0,0,1353,1353,2005,Bat_D1,Bats MYsp,United States
GU644745,0,0,1353,1353,2004,Bats MYsp_A1,Bats MYsp,United States
GU644746,0,0,1353,1353,2005,Bat_D1,Bats MYsp,United States
GU644747,0,0,1353,1353,2005,Bats MYsp_A1,Bats MYsp,United States
GU644748,0,0,1353,1353,2005,Bats LN_A1,Bats LN,United States
GU644749,0,0,1353,1353,2005,Bat_D1,Bats MYsp,United States
GU644750,0,0,1353,1353,2004,Bats LB2_A1,Bats LB2,United States
GU644760,0,0,1353,1353,2005,Bats TB1_A1.1,Bats TB1,United States
GU644761,0,0,1353,1353,2005,Bats TB1_A1.1,Bats TB1,United States
GU644762,0,0,1353,1353,2005,Bats TB1_A1.1,Bats TB1,United States
GU644763,0,0,1353,1353,2005,Bats TB1_A1.1,Bats TB1,United States
GU644764,0,0,1353,1353,2005,Bats TB1_A1.1,Bats TB1,United States
GU644765,0,0,1353,1353,2002,Bats TB1_A1.1,Bats TB1,United States
GU644766,0,0,1353,1353,2003,Bats TB1_A1.1,Bats TB1,United States
GU644767,0,0,1353,1353,2003,Bats TB1_A1.1,Bats TB1,United States
GU644768,0,0,1353,1353,2003,Bats TB1_A1.1,Bats TB1,United States
GU644770,0,0,1353,1353,2003,Bats TB1_A1.1,Bats TB1,United States
GU644771,0,0,1353,1353,2003,Bats TB1_A1.1,Bats TB1,United States
GU644772,0,0,1353,1353,2003,Bats TB1_A1.1,Bats TB1,United States
GU644773,0,0,1353,1353,2003,Bats TB1_A1.1,Bats TB1,United States
GU644774,0,0,1353,1353,2003,Bats TB1_A1.1,Bats TB1,United States
GU644776,0,0,1353,1353,2004,Bats TB1_A1.1,Bats TB1,United States
GU644777,0,0,1353,1353,2004,Bats TB1_A1.1,Bats TB1,United States
GU644778,0,0,1353,1353,2004,Bats TB1_A1.1,Bats TB1,United States
GU644779,0,0,1353,1353,2004,Bats TB1_A1.1,Bats TB1,United States
GU644780,0,0,1353,1353,2004,Bats TB1_A1.1,Bats TB1,United States
GU644781,0,0,1353,1353,2004,Bats TB1_A1.1,Bats TB1,United States
GU644782,0,0,1353,1353,2004,Bats TB1_A1.1,Bats TB1,United States
GU644783,0,0,1353,1353,2004,Bats TB1_A1.1,Bats TB1,United States
GU644784,0,0,1353,1353,2003,Bats TB1_A1.1,Bats TB1,United States
GU644785,0,0,1353,1353,2003,Bats TB1_A1.1,Bats TB1,United States
GU644786,0,0,1353,1353,2003,Bats TB1_A1.1,Bats TB1,United States
GU644787,0,0,1353,1353,2003,Bats TB1_A1.1,Bats TB1,United States
GU644788,0,0,1353,1353,2004,Bats TB1_A1.1,Bats TB1,United States
GU991823,0,3,1353,1350,2003,Bats DR_A1.2,Bats DR,Mexico
GU991824,0,3,1353,1350,2002,Bats DR_A1.2,Bats DR,Mexico
GU991825,0,3,1353,1350,2004,Bats DR_A1.2,Bats DR,Mexico
GU991826,0,3,1353,1350,1999,Bats DR_A1.5,Bats DR,Mexico
GU991830,0,3,1353,1350,1999,Bats TB1_A1.1,Bats TB1,Mexico
GU991831,0,3,1353,1350,2007,Bats TB1_A1.1,Bats TB1,United States
GU991832,0,3,1353,1350,2009,Bats TB1_A1.1,Bats TB1,United States
GU991833,0,3,1353,1350,2005,Bats TB1_A1.1,Bats TB1,Mexico
GU991834,0,3,1353,1350,2008,Bats TB1_A1,Bats TB1,Mexico
GU991835,0,3,1353,1350,2008,Bats EF-W1_A1.2,Bats EF-W1,United States
GU991836,0,3,1353,1350,2008,Bats EF-W1_A1,Bats EF-W1,United States
GU992308,0,0,1353,1353,1991,Bats LC_A1,Bats LC,United States
HM368176,0,34,1353,1319,2007,Bats DR_A1,Bats DR,Ecuador
HM368179,0,34,1353,1319,2007,Bats DR_A1.1.14,Bats DR,Ecuador
HM368180,1,34,1353,1318,2007,Bats DR_A1.1.14,Bats DR,Ecuador
HM585149,0,54,1353,1299,2003,Bats DR_A1.1.7,Bats DR,Brazil
HM585151,0,52,1353,1301,2003,Bats DR_A1.1,Bats DR,Brazil
HM585152,0,52,1353,1301,2006,Bats DR_K1,Bats DR,Brazil
HM585153,0,52,1353,1301,2004,Bats DR_A1.1,Bats DR,Brazil
HM585154,0,54,1353,1299,2004,Bats DR_A1.1.7,Bats DR,Brazil
HM585155,0,52,1353,1301,2004,Bats DR_A1.1,Bats DR,Brazil
HM585156,0,54,1353,1299,2004,Bats DR_A1.1.7,Bats DR,Brazil
HM585158,0,52,1353,1301,2004,Bats DR_A1.1,Bats DR,Brazil
HM585159,0,52,1353,1301,2001,Bats DR_K1,Bats DR,Brazil
HM585161,0,52,1353,1301,2006,Bats DR_H1,Bats DR,Brazil
HM585162,0,52,1353,1301,2006,Bats DR_K1,Bats DR,Brazil
HM585163,0,52,1353,1301,2006,Bats DR_K1,Bats DR,Brazil
HM585165,0,54,1353,1299,2006,Bats DR_A1.1.7,Bats DR,Brazil
HM585166,0,52,1353,1301,2006,Bats DR_H1,Bats DR,Brazil
HM585167,0,52,1353,1301,2006,Bats DR_H1,Bats DR,Brazil
HM585169,0,52,1353,1301,2006,Bats DR_H1,Bats DR,Brazil
HM585170,0,52,1353,1301,2001,Bats DR_A1.1.4,Bats DR,Brazil
HM585175,0,54,1353,1299,2002,Bats DR_A1.1.7,Bats DR,Brazil
HM585176,0,52,1353,1301,2002,Bats DR_A1.1.13,Bats DR,Brazil
HM585177,0,52,1353,1301,2002,Bats DR_A1.1,Bats DR,Brazil
HM585178,0,52,1353,1301,2004,Bats DR_H1,Bats DR,Brazil
HM585179,0,54,1353,1299,2003,Bats DR_A1.1.7,Bats DR,Brazil
HM585180,0,57,1353,1296,2003,Bats DR_A1.1.7,Bats DR,Brazil
HQ341794,0,0,1353,1353,2009,Bats LC_A1,Bats LC,Chile
HQ341795,0,0,1353,1353,2009,Bats LC_A1,Bats LC,Chile
HQ341796,0,0,1353,1353,2009,Bats_A1,Bats,Chile
HQ341797,0,0,1353,1353,2009,Bats LC_A1,Bats LC,Chile
JF693456,0,3,1353,1350,2008,Bats DR_A1.4,Bats DR,Colombia
JF693457,0,3,1353,1350,2008,Bats DR_A1.4,Bats DR,Colombia
JF693458,0,3,1353,1350,2006,Bats DR_A1.4,Bats DR,Colombia
JF693459,0,3,1353,1350,2007,Bats DR_A1.4,Bats DR,Colombia
JF693460,0,3,1353,1350,2008,Bats DR_A1.4,Bats DR,Colombia
JF693462,0,3,1353,1350,1996,Bats DR_A1.4,Bats DR,Colombia
JF693463,0,3,1353,1350,1997,Bats DR_A1.4,Bats DR,Colombia
JF693464,0,3,1353,1350,1997,Bats DR_A1.1.10,Bats DR,Colombia
JF693466,0,3,1353,1350,2006,Bats DR_A1.1.14,Bats DR,Colombia
JF693467,0,3,1353,1350,1997,Bats DR_A1.5,Bats DR,Colombia
JF693468,0,3,1353,1350,2003,Bats DR_A1.5,Bats DR,Colombia
JF693469,0,3,1353,1350,2002,Bats DR_A1.5,Bats DR,Colombia
JF693470,0,3,1353,1350,2007,Bats DR_A1.5,Bats DR,Colombia
JF693471,0,3,1353,1350,1994,Bats DR_E1,Bats DR,Colombia
JF693472,0,3,1353,1350,1996,Bats DR_E1,Bats DR,Colombia
JF693473,0,3,1353,1350,1996,Bats DR_A1.3,Bats DR,Colombia
JF693474,0,3,1353,1350,2006,Bats DR_A1.3,Bats DR,Colombia
JF693478,0,3,1353,1350,2008,Bats DR_A1.3,Bats DR,Colombia
JF693483,0,3,1353,1350,2003,Bats_A1,Bats,Colombia
JQ685892,0,94,NA,NA,2009,Bats EF-W1_A1.2,Bats EF-W1,United States
JQ685893,0,0,NA,NA,2001,Bats EF-W1_B1,Bats EF-W1,United States
JQ685895,0,1,NA,NA,2003,Bat_C1,Bats LN,United States
JQ685896,0,101,NA,NA,2009,Bats EF-W1_A1.2,Bats EF-W1,United States
JQ685897,0,0,NA,NA,2001,Bats EF-W1_A1.1,Bats EF-W1,United States
JQ685898,0,0,NA,NA,2009,Bats EF-W1_A1.2,Bats EF-W1,United States
JQ685900,0,0,NA,NA,2003,Bat_C1,Bats LS,United States
JQ685902,0,0,NA,NA,2005,Bat_C1,Bats LB2,United States
JQ685903,0,0,NA,NA,2004,Bat_A1,Bats EF-W2,United States
JQ685904,0,0,NA,NA,2001,Bats EF-W1_B1,Bats EF-W1,United States
JQ685905,0,0,NA,NA,2003,Bat_B1.1,Bats TB1,United States
JQ685906,0,101,NA,NA,2001,Bats EF-W1_B1,Bats EF-W1,United States
JQ685907,0,0,NA,NA,1996,Bats EF-W1_A1,Bats EF-W1,United States
JQ685908,0,101,NA,NA,2009,Bats EF-W1_A1.2,Bats EF-W1,United States
JQ685909,0,0,NA,NA,2005,Bats EF-W1_A1.1,Bats EF-W1,United States
JQ685910,0,0,NA,NA,2002,Bat_C1,Bats LX,United States
JQ685911,0,0,NA,NA,2001,Bats EF-W1_A1.1.1,Bats EF-W1,United States
JQ685912,0,92,NA,NA,2009,Bats EF-W1_A1.2,Bats EF-W1,United States
JQ685913,0,0,NA,NA,1985,Bats EF-W1_A1,Bats EF-W1,United States
JQ685914,0,105,NA,NA,2010,Bat_A1,Bats EF-W2,United States
JQ685915,0,3,NA,NA,2002,Bat_C1,Bats LI,United States
JQ685916,0,2,NA,NA,2002,Bat_C1,Bats LI,United States
JQ685917,0,0,NA,NA,2010,Bats EF-W1_A1.1,Bats EF-W1,United States
JQ685918,0,0,NA,NA,2010,Bat_D1,Bats MYsp,United States
JQ685919,0,0,NA,NA,2005,Bat_C1,Bats LB1,United States
JQ685920,0,0,NA,NA,1984,Bat_D1,Bats EF-E1,United States
JQ685921,0,14,NA,NA,2001,Bat_D1,Bats PH,United States
JQ685922,0,1,NA,NA,2005,Bat_C1,Bats PS,United States
JQ685923,0,0,NA,NA,1999,Bats EF-W1_B1,Bats EF-W1,United States
JQ685924,0,105,NA,NA,2010,Bat_A1,Bats EF-W2,United States
JQ685925,0,0,NA,NA,2004,Bat_D1,Bats EF-E2,United States
JQ685926,0,98,NA,NA,2005,Bats EF-W1_A1.1.1,Bats EF-W1,United States
JQ685927,0,116,NA,NA,2001,Bats EF-W1_B1,Bats EF-W1,United States
JQ685928,0,101,NA,NA,2009,Bats EF-W1_A1.2,Bats EF-W1,United States
JQ685930,0,114,NA,NA,2001,Bats EF-W1_A1.1.1,Bats EF-W1,United States
JQ685931,0,0,NA,NA,2000,Bat_A1,Bats EF-W2,United States
JQ685932,0,0,NA,NA,2001,Bats EF-W1_B1,Bats EF-W1,United States
JQ685933,0,0,NA,NA,2004,Bats EF-W1_A1.1,Bats EF-W1,United States
JQ685934,0,0,NA,NA,2009,Bats EF-W1_A1.2,Bats EF-W1,United States
JQ685935,0,101,NA,NA,2001,Bats EF-W1_B1,Bats EF-W1,United States
JQ685936,0,65,NA,NA,2009,Bat_B1.1,Bats DR,Mexico
JQ685937,0,120,NA,NA,2009,Bats EF-W1_A1.2,Bats EF-W1,United States
JQ685939,0,88,NA,NA,2009,Bats EF-W1_A1.2,Bats EF-W1,United States
JQ685940,0,0,NA,NA,2001,Bats EF-W1_A1.1.1,Bats EF-W1,United States
JQ685941,0,0,NA,NA,2005,Bats EF-W1_A1.2,Bats EF-W1,United States
JQ685942,0,0,NA,NA,1981,Bat_A1,Bats EF-W2,United States
JQ685945,0,0,NA,NA,2005,Bats EF-W1_A1.1,Bats EF-W1,United States
JQ685946,0,0,NA,NA,1999,Bats EF-W1_A1,Bats EF-W1,United States
JQ685947,0,0,NA,NA,2004,Bat_C1,Bats LC,United States
JQ685948,0,0,NA,NA,2010,Bat_A1,Bats EF-W2,United States
JQ685949,0,116,NA,NA,2001,Bats EF-W1_B1,Bats EF-W1,United States
JQ685950,0,0,NA,NA,2009,Bats EF-W1_A1.1,Bats EF-W1,United States
JQ685951,0,101,NA,NA,2010,Bats EF-W1_A1,Bats EF-W1,United States
JQ685952,0,0,NA,NA,2002,Bat_D1,Bats PH,United States
JQ685953,0,23,NA,NA,2009,Bat_B1.1,Bats DR,Mexico
JQ685956,0,0,NA,NA,1975,Bats EF-W1_A1.1,Bats EF-W1,United States
JQ685957,0,1,NA,NA,2009,Bat_D1,Bats MYsp,United States
JQ685958,0,0,NA,NA,2001,Bats EF-W1_B1,Bats EF-W1,United States
JQ685959,0,0,NA,NA,2001,Bats EF-W1_A1.1.1,Bats EF-W1,United States
JQ685960,0,0,NA,NA,2001,Bats EF-W1_A1.1,Bats EF-W1,United States
JQ685961,0,0,NA,NA,2010,Bats EF-W1_A1.1,Bats EF-W1,United States
JQ685962,0,0,NA,NA,2001,Bats EF-W1_A1.1.1,Bats EF-W1,United States
JQ685963,0,0,NA,NA,2009,Bat_B1.1,Bats TB1,Mexico
JQ685964,0,0,NA,NA,2004,Bats EF-W1_A1.2,Bats EF-W1,United States
JQ685965,0,0,NA,NA,2002,Bat_D1,Bats PH,United States
JQ685966,0,0,NA,NA,2001,Bats EF-W1_B1,Bats EF-W1,United States
JQ685969,0,0,NA,NA,2001,Bats EF-W1_A1.1.1,Bats EF-W1,United States
JQ685971,0,0,NA,NA,2009,Bat_D1,Bats AP,United States
JQ685972,0,101,NA,NA,2009,Bats EF-W1_A1.2,Bats EF-W1,United States
JQ685973,0,0,NA,NA,2011,Bat_A1,Bats EF-W2,United States
JQ685974,0,0,NA,NA,1995,Bats EF-W1_A1.2,Bats EF-W1,United States
JQ685976,0,120,NA,NA,2009,Bats EF-W1_A1.2,Bats EF-W1,United States
JQ685977,0,104,NA,NA,2010,Bat_A1,Bats EF-W2,United States
JQ686012,0,0,1353,1353,2006,Bat_D1,Bats MYsp,United States
JQ686013,0,0,1353,1353,2000,Bat_D1,Bats MYsp,United States
JQ824886,0,42,1353,1311,2000,Bats EF-E2_A1.2,Bats EF-E2,United States
JQ824890,0,43,1353,1310,2000,Bats EF-E2_A1.2,Bats EF-E2,United States
JX648391,0,3,1353,1350,2007,Bats DR_A1.1.9,Bats DR,Peru
JX648392,0,3,1353,1350,2007,Bats DR_A1.1.9,Bats DR,Peru
JX648393,0,3,1353,1350,2004,Bats DR_A1.1.9,Bats DR,Peru
JX648394,0,3,1353,1350,2005,Bats DR_A1.1.9,Bats DR,Peru
JX648395,0,3,1353,1350,2005,Bats DR_A1.1.9,Bats DR,Peru
JX648396,0,3,1353,1350,2007,Bats DR_A1.1.9,Bats DR,Peru
JX648397,0,3,1353,1350,2007,Bats DR_A1.1.9,Bats DR,Peru
JX648398,0,3,1353,1350,2006,Bats DR_A1.1.9,Bats DR,Peru
JX648399,0,3,1353,1350,2006,Bats DR_A1.1.10,Bats DR,Peru
JX648400,0,3,1353,1350,2002,Bats DR_A1.1.10,Bats DR,Peru
JX648401,0,3,1353,1350,2004,Bats DR_A1.1.9,Bats DR,Peru
JX648402,0,3,1353,1350,2002,Bats DR_A1.1.9,Bats DR,Peru
JX648403,0,3,1353,1350,2005,Bats DR_A1.1.9,Bats DR,Peru
JX648404,0,3,1353,1350,2004,Bats DR_A1.1.9,Bats DR,Peru
JX648405,0,3,1353,1350,2005,Bats DR_A1.1.10,Bats DR,Peru
JX648406,0,3,1353,1350,2005,Bats DR_A1.1.9,Bats DR,Peru
JX648407,0,3,1353,1350,2006,Bats DR_A1.1.9,Bats DR,Peru
JX648408,0,3,1353,1350,2005,Bats DR_A1.1.9,Bats DR,Peru
JX648409,0,3,1353,1350,2005,Bats DR_A1.1.9,Bats DR,Peru
JX648410,0,3,1353,1350,2007,Bats DR_A1.1.9,Bats DR,Peru
JX648412,0,3,1353,1350,2002,Bats DR_A1.1.9,Bats DR,Peru
JX648413,0,3,1353,1350,2002,Bats DR_A1.1.9,Bats DR,Peru
JX648414,0,3,1353,1350,2003,Bats DR_A1.1.10,Bats DR,Peru
JX648415,0,3,1353,1350,2003,Bats DR_A1.1.10,Bats DR,Peru
JX648417,0,3,1353,1350,2003,Bats DR_A1,Bats DR,Peru
JX648418,0,3,1353,1350,2003,Bats DR_A1,Bats DR,Peru
JX648419,0,3,1353,1350,2003,Bat,Bats DR,Peru
JX648420,0,3,1353,1350,2005,Bats DR_A1,Bats DR,Peru
JX648422,0,3,1353,1350,2005,Bat,Bats DR,Peru
JX648423,0,3,1353,1350,2007,Bat,Bats DR,Peru
JX648424,0,3,1353,1350,2002,Bat,Bats DR,Peru
JX648425,0,3,1353,1350,2007,Bat,Bats DR,Peru
JX648426,0,3,1353,1350,2002,Bats DR_A1.1.14,Bats DR,Peru
JX648427,0,3,1353,1350,2002,Bats DR_A1.1.14,Bats DR,Peru
JX648428,0,3,1353,1350,2004,Bats DR_A1.1.14,Bats DR,Peru
JX648429,0,3,1353,1350,2004,Bats DR_A1.1.14,Bats DR,Peru
JX648430,0,3,1353,1350,2006,Bats DR_A1.1.14,Bats DR,Peru
JX648431,0,3,1353,1350,2004,Bats DR_A1.1.14,Bats DR,Peru
JX648432,0,3,1353,1350,2007,Bats DR_A1.1.14,Bats DR,Peru
JX648434,0,3,1353,1350,2007,Bats DR_M1,Bats DR,Peru
JX648435,0,3,1353,1350,2007,Bats DR_M1,Bats DR,Peru
JX648436,0,3,1353,1350,2007,Bats DR_M1,Bats DR,Peru
JX648437,0,3,1353,1350,2007,Bats DR_M1,Bats DR,Peru
JX648441,0,3,1353,1350,2007,Bats DR_A1.1.1,Bats DR,Peru
JX648443,0,3,1353,1350,2007,Bats DR_M1,Bats DR,Peru
JX648445,0,3,1353,1350,2007,Bats DR_E1,Bats DR,Peru
